checkpoint,position,is_home,formation,cumul_sprints,cumul_hsr,cumul_distance,cumul_mean_max_speed,cumul_peak_speed,cumul_shots,cumul_shots_on_target,cumul_shots_under_press,cumul_shots_top_third,scored_after,cumul_in_game_time,cumul_received_succ,cumul_received_unsucc
H2_30,M,True,4-1-4-1,6,40,547.54,6.598,8.5,0,0,0,0,0,74,10,9
H1_15,A,True,4-1-4-1,5,7,121.36,6.946,8.12,0,0,0,0,0,14,2,0
H1_30,A,True,4-1-4-1,6,16,224.32,6.789,8.31,0,0,0,0,0,29,2,1
H1_45,A,True,4-1-4-1,7,23,322.73,6.667,8.31,1,1,1,1,0,44,10,1
H2_15,A,True,4-1-4-1,10,32,458.51,6.717,8.31,1,1,1,1,0,59,13,2
H2_30,A,True,4-1-4-1,10,39,536.21,6.636,8.31,1,1,1,1,0,74,15,3
H1_15,M,True,4-1-4-1,1,9,188.37,6.924,8.58,0,0,0,0,0,14,2,0
H1_30,M,True,4-1-4-1,3,16,266.02,6.748,8.58,0,0,0,0,0,29,0,0
H1_45,M,True,4-1-4-1,5,23,393.28,6.781,8.58,0,0,0,0,0,44,6,0
H2_15,M,True,4-1-4-1,7,31,518.23,6.77,8.58,0,0,0,0,0,59,7,0
H2_30,D,True,4-1-4-1,0,1,19.18,6.76,6.76,0,0,0,0,0,8,0,2
H2_15,A,True,4-1-4-1,1,11,218.21,6.637,8.68,0,0,0,0,0,9,1,0
H2_30,A,True,4-1-4-1,4,18,342.26,6.641,8.68,0,0,0,0,0,24,3,1
H1_15,D,True,4-1-4-1,3,4,107.67,7.156,8.08,1,1,0,1,0,14,1,1
H1_30,D,True,4-1-4-1,3,7,130.71,6.868,8.08,1,1,0,1,0,29,2,3
H1_45,D,True,4-1-4-1,3,15,231.11,6.514,8.08,1,1,0,1,0,44,5,5
H2_15,D,True,4-1-4-1,6,20,301.53,6.603,8.08,1,1,0,1,0,59,6,9
H1_15,D,True,4-1-4-1,1,6,104.68,6.649,7.23,0,0,0,0,0,14,0,1
H1_30,D,True,4-1-4-1,3,13,182.82,6.565,7.58,0,0,0,0,0,29,1,3
H1_45,D,True,4-1-4-1,8,18,338.66,6.942,8.68,0,0,0,0,0,44,8,4
H2_15,D,True,4-1-4-1,12,23,460.64,7.008,8.69,0,0,0,0,0,59,11,7
H2_30,D,True,4-1-4-1,13,31,551.95,6.869,8.69,0,0,0,0,0,74,14,7
H1_15,M,True,4-1-4-1,2,7,123.08,6.906,8.92,0,0,0,0,0,14,2,0
H1_30,M,True,4-1-4-1,3,13,210.75,6.804,8.92,0,0,0,0,0,29,0,0
H1_45,M,True,4-1-4-1,5,22,359.77,6.836,8.92,0,0,0,0,0,44,4,0
H2_30,M,True,4-1-4-1,0,4,58.69,6.213,6.58,0,0,0,0,0,8,1,2
H1_15,G,True,4-1-4-1,0,1,17.95,7.49,7.49,0,0,0,0,0,14,0,2
H1_30,G,True,4-1-4-1,0,1,17.95,7.49,7.49,0,0,0,0,0,29,0,4
H1_45,G,True,4-1-4-1,0,1,17.95,7.49,7.49,0,0,0,0,0,44,1,5
H2_15,G,True,4-1-4-1,0,1,17.95,7.49,7.49,0,0,0,0,0,59,0,0
H2_30,G,True,4-1-4-1,0,1,17.95,7.49,7.49,0,0,0,0,0,74,1,6
H1_15,G,False,4-1-4-1,0,0,0.0,0.0,0.0,0,0,0,0,0,14,0,0
H1_30,G,False,4-1-4-1,0,0,0.0,0.0,0.0,0,0,0,0,0,29,0,0
H1_45,G,False,4-1-4-1,0,0,0.0,0.0,0.0,0,0,0,0,0,44,1,0
H2_15,G,False,4-1-4-1,0,0,0.0,0.0,0.0,0,0,0,0,0,59,1,1
H2_30,G,False,4-1-4-1,0,0,0.0,0.0,0.0,0,0,0,0,0,74,2,1
H1_15,D,False,4-1-4-1,0,4,69.62,6.562,6.96,0,0,0,0,1,14,5,0
H1_30,D,False,4-1-4-1,0,9,135.93,6.486,6.96,1,1,1,1,0,29,26,0
H1_45,D,False,4-1-4-1,1,14,226.77,6.511,7.99,1,1,1,1,0,44,37,0
H2_15,D,False,4-1-4-1,2,19,289.04,6.505,7.99,1,1,1,1,0,59,47,0
H2_30,D,False,4-1-4-1,3,23,373.6,6.556,7.99,1,1,1,1,0,74,56,3
H1_15,D,False,4-1-4-1,2,6,59.36,6.816,7.34,0,0,0,0,0,14,3,1
H1_30,D,False,4-1-4-1,2,7,70.03,6.72,7.34,0,0,0,0,0,29,19,1
H1_45,D,False,4-1-4-1,2,8,90.68,6.702,7.34,0,0,0,0,0,44,34,2
H2_15,D,False,4-1-4-1,3,13,166.76,6.638,8.43,0,0,0,0,0,59,49,3
H2_30,D,False,4-1-4-1,3,15,183.14,6.572,8.43,0,0,0,0,0,74,58,3
H1_15,D,False,4-1-4-1,1,4,65.01,6.86,8.61,0,0,0,0,0,14,6,5
H1_30,D,False,4-1-4-1,2,7,104.64,6.671,8.61,0,0,0,0,0,29,20,6
H1_45,D,False,4-1-4-1,3,11,166.22,6.714,8.61,0,0,0,0,0,44,31,7
H2_15,D,False,4-1-4-1,4,14,238.34,6.868,8.72,0,0,0,0,0,59,43,8
H2_30,D,False,4-1-4-1,4,14,238.34,6.868,8.72,0,0,0,0,0,74,50,9
H1_15,M,False,4-1-4-1,1,7,105.09,6.549,7.07,0,0,0,0,0,14,8,1
H1_30,M,False,4-1-4-1,3,11,166.65,6.649,7.89,0,0,0,0,0,29,30,1
H1_45,M,False,4-1-4-1,4,15,233.52,6.651,7.89,1,0,1,1,0,44,57,1
H2_15,M,False,4-1-4-1,5,22,328.04,6.552,7.89,1,0,1,1,0,59,67,1
H2_30,M,False,4-1-4-1,5,25,374.64,6.542,7.89,1,0,1,1,0,74,81,1
H1_15,M,False,4-1-4-1,1,5,99.46,6.61,8.71,0,0,0,0,0,14,7,0
H1_30,M,False,4-1-4-1,2,9,146.9,6.543,8.71,0,0,0,0,0,29,27,0
H1_45,M,False,4-1-4-1,3,14,228.87,6.521,8.71,0,0,0,0,0,44,51,1
H2_15,M,False,4-1-4-1,4,18,272.52,6.485,8.71,0,0,0,0,0,59,58,1
H1_15,M,False,4-1-4-1,2,9,124.13,6.686,7.92,0,0,0,0,0,14,3,1
H1_30,M,False,4-1-4-1,2,12,149.82,6.515,7.92,1,1,1,1,0,29,16,1
H1_45,M,False,4-1-4-1,2,18,236.34,6.359,7.92,1,1,1,1,0,44,30,2
H2_15,M,False,4-1-4-1,3,25,307.97,6.384,7.92,1,1,1,1,0,59,34,3
H2_30,M,False,4-1-4-1,4,31,408.77,6.396,7.92,1,1,1,1,0,74,41,3
H2_30,A,False,4-1-4-1,2,4,60.28,6.803,7.89,0,0,0,0,1,8,2,0
H1_15,A,False,4-1-4-1,5,9,159.88,7.134,8.79,0,0,0,0,0,14,1,0
H1_30,A,False,4-1-4-1,6,14,239.98,7.026,8.79,1,0,1,1,0,29,3,0
H1_45,A,False,4-1-4-1,7,22,334.28,6.828,8.79,2,0,2,2,0,44,10,0
H2_15,A,False,4-1-4-1,7,27,388.43,6.746,8.79,3,1,3,3,0,59,13,0
H1_15,D,False,4-1-4-1,2,7,99.95,6.73,7.63,0,0,0,0,0,14,3,0
H1_30,D,False,4-1-4-1,2,10,144.45,6.719,7.63,1,0,0,1,0,29,20,0
H1_45,D,False,4-1-4-1,4,14,262.76,6.893,9.1,1,0,0,1,0,44,34,2
H2_15,D,False,4-1-4-1,6,18,349.02,6.921,9.1,1,0,0,1,0,59,42,2
H2_30,D,False,4-1-4-1,7,23,421.19,6.923,9.1,2,0,0,2,0,74,47,3
H2_15,M,False,4-1-4-1,1,12,147.25,6.568,7.25,0,0,0,0,0,14,14,0
H2_30,M,False,4-1-4-1,4,22,321.42,6.687,7.45,0,0,0,0,0,29,29,1
H1_15,M,False,4-1-4-1,3,12,206.25,6.867,8.37,0,0,0,0,1,14,4,1
H1_30,M,False,4-1-4-1,5,18,299.78,6.81,8.37,0,0,0,0,1,29,23,1
H1_45,M,False,4-1-4-1,8,29,460.63,6.811,8.43,1,0,1,1,1,44,33,1
H2_15,M,False,4-1-4-1,9,33,524.16,6.795,8.43,2,0,1,2,1,59,44,1
H2_30,M,False,4-1-4-1,10,41,664.68,6.748,8.82,3,1,2,3,0,74,54,1
H2_30,M,False,4-1-4-1,2,13,178.49,6.471,8.61,0,0,0,0,0,14,8,0
H1_15,M,False,4-1-4-1,3,10,144.34,6.772,8.51,0,0,0,0,0,14,7,0
H1_30,M,False,4-1-4-1,7,17,281.56,6.898,8.91,1,0,1,1,0,29,21,0
H1_45,M,False,4-1-4-1,10,28,441.07,6.894,8.91,2,0,1,2,0,44,33,0
H1_15,D,True,4-2-3-1,2,13,174.47,6.427,7.77,0,0,0,0,0,14,11,1
H1_30,D,True,4-2-3-1,2,20,279.63,6.379,7.77,0,0,0,0,0,29,13,1
H1_45,D,True,4-2-3-1,4,27,407.64,6.462,8.46,0,0,0,0,0,44,20,3
H2_15,D,True,4-2-3-1,5,35,541.9,6.515,8.46,0,0,0,0,0,59,25,4
H1_15,D,True,4-2-3-1,0,4,53.62,6.12,6.85,0,0,0,0,0,14,9,0
H1_30,D,True,4-2-3-1,0,6,70.41,6.068,6.85,0,0,0,0,0,29,14,0
H1_45,D,True,4-2-3-1,0,11,143.01,6.199,7.13,0,0,0,0,0,44,19,1
H2_15,D,True,4-2-3-1,0,14,173.14,6.186,7.13,0,0,0,0,0,59,22,1
H2_30,D,True,4-2-3-1,1,19,282.26,6.372,7.98,0,0,0,0,0,74,26,1
H2_30,M,True,4-2-3-1,1,5,91.12,6.783,7.61,0,0,0,0,0,10,2,0
H2_30,M,True,4-2-3-1,0,5,104.56,6.378,7.03,1,0,1,1,0,9,3,0
H2_30,M,True,4-2-3-1,0,1,4.72,5.68,5.68,0,0,0,0,0,1,1,0
H1_15,M,True,4-2-3-1,3,14,199.39,6.595,7.33,1,0,1,1,0,14,5,0
H1_30,M,True,4-2-3-1,7,25,376.6,6.73,7.59,1,0,1,1,0,29,7,0
H1_45,M,True,4-2-3-1,10,32,514.44,6.779,7.87,1,0,1,1,0,44,12,0
H2_15,M,True,4-2-3-1,13,39,663.44,6.82,8.45,1,0,1,1,0,59,19,0
H2_30,M,True,4-2-3-1,17,48,829.57,6.855,8.45,1,0,1,1,0,74,20,0
H1_15,D,True,4-2-3-1,2,7,138.59,6.977,9.4,0,0,0,0,0,14,4,0
H1_30,D,True,4-2-3-1,2,10,176.44,6.75,9.4,0,0,0,0,0,29,5,1
H1_45,D,True,4-2-3-1,7,16,326.35,6.992,9.4,0,0,0,0,0,44,7,3
H2_15,D,True,4-2-3-1,10,24,442.13,6.858,9.4,1,0,0,1,0,59,12,3
H2_30,D,True,4-2-3-1,14,31,593.17,6.969,9.4,1,0,0,1,0,74,17,5
H1_15,M,True,4-2-3-1,0,6,55.25,6.063,6.6,0,0,0,0,0,14,6,0
H1_30,M,True,4-2-3-1,0,8,67.34,5.957,6.6,0,0,0,0,0,29,11,1
H1_45,M,True,4-2-3-1,1,15,155.11,6.246,7.17,0,0,0,0,0,44,13,4
H2_15,M,True,4-2-3-1,1,18,186.03,6.2,7.17,0,0,0,0,0,59,17,5
H2_30,M,True,4-2-3-1,1,21,231.78,6.188,7.17,0,0,0,0,0,74,21,6
H1_15,D,True,4-2-3-1,0,4,48.88,6.21,6.41,0,0,0,0,0,14,5,0
H1_30,D,True,4-2-3-1,0,6,63.9,6.11,6.41,0,0,0,0,0,29,9,1
H1_45,D,True,4-2-3-1,2,11,137.88,6.415,8.19,0,0,0,0,0,44,12,1
H2_15,D,True,4-2-3-1,3,15,194.37,6.511,8.19,0,0,0,0,0,59,13,1
H2_30,D,True,4-2-3-1,4,17,250.97,6.595,8.19,0,0,0,0,0,74,14,2
H2_30,D,True,4-2-3-1,0,1,5.9,5.76,5.76,0,0,0,0,0,1,2,0
H1_15,M,True,4-2-3-1,0,8,77.26,6.029,7.14,0,0,0,0,1,14,4,0
H1_30,M,True,4-2-3-1,2,18,217.47,6.3,7.87,0,0,0,0,1,29,7,0
H1_45,M,True,4-2-3-1,2,25,352.98,6.343,7.87,0,0,0,0,1,44,0,0
H2_15,M,True,4-2-3-1,2,35,460.71,6.251,7.87,1,1,1,1,0,59,12,0
H1_15,A,True,4-2-3-1,1,8,105.23,6.633,8.37,0,0,0,0,0,14,1,2
H1_30,A,True,4-2-3-1,2,13,180.0,6.607,8.37,0,0,0,0,0,29,2,3
H1_45,A,True,4-2-3-1,4,21,348.07,7.019,11.38,0,0,0,0,0,44,0,0
H2_15,A,True,4-2-3-1,5,28,453.24,6.916,11.38,0,0,0,0,0,59,0,0
H2_30,A,True,4-2-3-1,5,30,495.92,6.899,11.38,0,0,0,0,0,74,3,3
H1_15,M,True,4-2-3-1,1,11,157.76,6.419,7.63,0,0,0,0,0,14,3,0
H1_30,M,True,4-2-3-1,3,16,285.39,6.702,8.33,1,0,1,1,0,29,10,1
H1_45,M,True,4-2-3-1,5,25,405.62,6.699,8.33,2,0,2,2,0,44,16,1
H2_15,M,True,4-2-3-1,5,35,539.1,6.61,8.33,2,0,2,2,0,59,21,1
H1_15,M,True,4-2-3-1,2,16,257.52,6.56,7.38,0,0,0,0,0,14,1,1
H1_30,M,True,4-2-3-1,3,24,371.33,6.608,7.41,1,0,0,1,0,29,2,2
H1_45,M,True,4-2-3-1,7,35,530.88,6.651,7.7,1,0,0,1,0,44,4,3
H2_15,M,True,4-2-3-1,11,51,760.27,6.631,8.37,1,0,0,1,0,59,7,3
H1_15,G,True,4-2-3-1,0,2,18.97,7.255,7.43,0,0,0,0,0,14,2,2
H1_30,G,True,4-2-3-1,0,4,32.95,8.465,12.74,0,0,0,0,0,29,4,3
H1_45,G,True,4-2-3-1,0,5,38.69,7.942,12.74,0,0,0,0,0,44,5,4
H2_15,G,True,4-2-3-1,0,5,38.69,7.942,12.74,0,0,0,0,0,59,5,5
H2_30,G,True,4-2-3-1,0,6,45.08,8.167,12.74,0,0,0,0,0,74,9,5
H1_15,D,False,3-4-3,0,5,56.97,6.126,6.5,0,0,0,0,0,14,3,1
H1_30,D,False,3-4-3,1,9,129.88,6.47,8.21,0,0,0,0,0,29,15,2
H1_45,D,False,3-4-3,3,16,256.73,6.604,8.21,0,0,0,0,0,44,24,2
H2_15,D,False,3-4-3,4,23,343.99,6.524,8.39,0,0,0,0,0,59,29,3
H2_30,D,False,3-4-3,5,27,407.28,6.583,8.39,0,0,0,0,0,74,36,3
H2_30,A,False,3-4-3,0,1,9.18,6.08,6.08,0,0,0,0,0,2,1,0
H1_15,A,False,3-4-3,1,9,117.67,6.568,7.72,0,0,0,0,0,14,2,1
H1_30,A,False,3-4-3,1,19,212.79,6.335,7.72,0,0,0,0,0,29,7,1
H1_45,A,False,3-4-3,1,25,307.64,6.338,7.72,0,0,0,0,0,44,11,1
H2_15,A,False,3-4-3,1,29,367.75,6.338,7.72,0,0,0,0,0,59,0,0
H2_30,A,False,3-4-3,1,1,28.6,7.245,7.49,0,0,0,0,0,1,0,0
H1_15,G,False,3-4-3,0,0,0.0,0.0,0.0,0,0,0,0,0,14,0,1
H1_30,G,False,3-4-3,0,1,20.65,7.63,7.63,0,0,0,0,0,29,0,0
H1_45,G,False,3-4-3,0,1,20.65,7.63,7.63,0,0,0,0,0,44,1,2
H2_15,G,False,3-4-3,0,1,20.65,7.63,7.63,0,0,0,0,0,59,2,2
H1_15,M,False,3-4-3,1,10,170.81,6.582,8.98,0,0,0,0,0,14,0,2
H1_30,M,False,3-4-3,3,17,282.26,6.649,8.98,0,0,0,0,0,29,6,2
H1_45,M,False,3-4-3,9,28,505.72,6.761,8.98,0,0,0,0,0,44,12,3
H2_15,M,False,3-4-3,13,38,697.9,6.844,8.98,0,0,0,0,0,59,15,3
H2_30,M,False,3-4-3,15,45,823.9,6.811,8.98,0,0,0,0,0,74,21,4
H1_15,D,False,3-4-3,1,4,58.07,6.71,7.24,0,0,0,0,0,14,2,0
H1_30,D,False,3-4-3,3,7,124.21,6.996,8.43,0,0,0,0,0,29,28,1
H1_45,D,False,3-4-3,4,11,202.2,6.887,8.43,0,0,0,0,0,44,37,3
H2_15,D,False,3-4-3,5,16,289.89,6.838,8.43,0,0,0,0,0,59,48,4
H2_30,D,False,3-4-3,7,19,407.76,6.94,8.55,0,0,0,0,0,74,54,5
H1_15,M,False,3-4-3,5,16,270.36,6.811,8.06,0,0,0,0,0,14,2,2
H1_30,M,False,3-4-3,6,29,522.54,6.671,8.06,0,0,0,0,0,29,8,2
H1_45,M,False,3-4-3,9,45,796.75,6.671,8.06,0,0,0,0,0,44,9,3
H2_15,M,False,3-4-3,11,59,1040.12,6.638,8.06,0,0,0,0,0,59,12,3
H2_30,M,False,3-4-3,15,69,1235.13,6.68,8.54,0,0,0,0,0,74,16,3
H1_15,M,False,3-4-3,1,14,168.68,6.211,7.36,0,0,0,0,0,14,0,1
H1_30,M,False,3-4-3,2,23,277.03,6.253,7.61,0,0,0,0,0,29,7,1
H1_45,M,False,3-4-3,4,37,533.39,6.417,8.45,0,0,0,0,0,44,14,1
H2_15,M,False,3-4-3,6,50,751.52,6.466,8.52,1,0,1,1,0,59,19,3
H2_30,M,False,3-4-3,6,57,851.25,6.428,8.52,1,0,1,1,0,74,26,3
H1_15,D,False,3-4-3,1,9,109.5,6.331,7.44,0,0,0,0,0,14,8,0
H1_30,D,False,3-4-3,2,18,226.75,6.508,7.44,0,0,0,0,0,29,18,1
H1_45,D,False,3-4-3,3,23,312.16,6.542,7.55,0,0,0,0,0,44,24,1
H2_15,D,False,3-4-3,4,30,382.6,6.521,7.55,0,0,0,0,0,59,35,1
H2_30,D,False,3-4-3,5,35,458.76,6.545,7.55,0,0,0,0,0,74,37,3
H1_15,A,False,3-4-3,1,14,170.59,6.259,7.46,0,0,0,0,1,14,1,0
H1_30,A,False,3-4-3,2,19,227.82,6.344,7.68,0,0,0,0,1,29,11,0
H1_45,A,False,3-4-3,3,27,352.5,6.416,7.68,1,0,1,1,1,44,17,0
H2_15,A,False,3-4-3,4,31,411.21,6.416,7.77,2,1,2,2,0,59,19,1
H2_30,A,False,3-4-3,7,41,591.55,6.486,7.77,2,1,2,2,0,74,28,2
H1_15,A,False,3-4-3,1,7,84.16,6.532,8.0,0,0,0,0,0,14,2,0
H1_30,A,False,3-4-3,1,14,167.04,6.433,8.0,1,1,1,1,0,29,13,2
H1_45,A,False,3-4-3,3,22,276.89,6.551,8.2,2,1,2,2,0,44,23,2
H2_15,A,False,3-4-3,4,26,343.83,6.55,8.2,2,1,2,2,0,59,29,2
H1_15,M,False,3-4-3,1,10,123.39,6.564,7.36,0,0,0,0,0,14,0,0
H1_30,M,False,3-4-3,2,18,226.18,6.476,8.41,0,0,0,0,0,29,5,1
H1_45,M,False,3-4-3,4,26,393.39,6.567,8.41,0,0,0,0,0,44,12,1
H2_15,M,False,3-4-3,5,38,547.97,6.517,8.41,0,0,0,0,0,59,21,1
H2_30,M,False,3-4-3,7,46,689.41,6.571,8.41,0,0,0,0,0,74,26,2
H1_15,G,True,4-2-3-1,1,2,617.04,8.267,9.96,0,0,0,0,0,14,1,0
H1_30,G,True,4-2-3-1,1,2,617.04,8.267,9.96,0,0,0,0,0,29,0,0
H1_45,G,True,4-2-3-1,1,2,617.04,8.267,9.96,0,0,0,0,0,44,0,0
H2_15,G,True,4-2-3-1,1,3,789.39,7.628,9.96,0,0,0,0,0,59,2,0
H2_30,G,True,4-2-3-1,1,3,789.39,7.628,9.96,0,0,0,0,0,74,0,0
H1_15,M,True,4-2-3-1,0,2,657.65,6.175,6.18,0,0,0,0,0,14,12,0
H2_15,M,True,4-2-3-1,3,22,7251.86,6.564,8.88,3,3,3,3,0,59,27,0
H1_15,M,True,4-2-3-1,1,1,580.13,7.235,8.4,0,0,0,0,0,14,6,1
H1_15,D,False,5-2-3,1,4,951.27,6.568,7.19,0,0,0,0,1,14,2,0
H1_15,D,False,5-2-3,0,4,828.17,5.855,6.15,0,0,0,0,0,14,1,0
H1_15,A,False,5-2-3,0,3,950.45,6.487,6.98,0,0,0,0,0,14,1,0
H1_15,G,False,5-2-3,0,0,0.0,0.0,0.0,0,0,0,0,0,14,0,1
H1_30,G,False,5-2-3,0,0,0.0,0.0,0.0,0,0,0,0,0,29,1,1
H1_45,G,False,5-2-3,0,0,0.0,0.0,0.0,0,0,0,0,0,44,1,2
H2_15,G,False,5-2-3,0,0,0.0,0.0,0.0,0,0,0,0,0,59,2,2
H2_30,G,False,5-2-3,0,1,206.63,5.72,5.72,0,0,0,0,0,74,3,2
H2_15,D,True,4-2-3-1,3,7,115.38,6.708,8.69,0,0,0,0,0,14,5,0
H2_30,D,True,4-2-3-1,4,12,184.04,6.649,8.69,0,0,0,0,0,29,9,0
H1_15,D,True,4-2-3-1,1,6,100.9,6.473,7.91,0,0,0,0,1,14,2,1
H1_30,D,True,4-2-3-1,2,9,143.53,6.615,8.45,0,0,0,0,1,29,3,1
H1_45,D,True,4-2-3-1,3,13,191.03,6.578,8.45,0,0,0,0,1,44,8,1
H2_15,D,True,4-2-3-1,4,18,267.54,6.622,8.45,0,0,0,0,1,59,17,3
H2_30,D,True,4-2-3-1,5,23,348.71,6.674,8.45,1,1,1,1,0,74,22,6
H1_15,D,True,4-2-3-1,3,5,77.03,6.88,8.09,0,0,0,0,0,14,1,1
H1_30,D,True,4-2-3-1,4,6,93.88,6.806,8.09,0,0,0,0,0,29,8,3
H1_45,D,True,4-2-3-1,4,11,163.9,6.688,8.09,0,0,0,0,0,44,18,6
H2_15,D,True,4-2-3-1,4,13,211.67,6.65,8.09,0,0,0,0,0,59,26,6
H2_30,D,True,4-2-3-1,4,16,241.82,6.566,8.09,0,0,0,0,0,74,30,7
H1_15,M,True,4-2-3-1,1,9,184.99,6.63,9.21,0,0,0,0,0,14,2,0
H1_30,M,True,4-2-3-1,2,16,302.95,6.612,9.21,0,0,0,0,0,29,5,1
H1_45,M,True,4-2-3-1,4,27,461.69,6.635,9.21,0,0,0,0,0,44,7,1
H2_15,M,True,4-2-3-1,4,35,594.92,6.579,9.21,0,0,0,0,0,59,9,1
H2_30,M,True,4-2-3-1,7,42,754.5,6.699,9.21,0,0,0,0,0,74,11,1
H1_15,M,True,4-2-3-1,2,8,99.83,6.654,7.43,0,0,0,0,0,14,5,1
H1_30,M,True,4-2-3-1,4,16,226.1,6.696,7.68,0,0,0,0,0,29,9,2
H1_45,M,True,4-2-3-1,4,23,349.51,6.557,7.68,0,0,0,0,0,44,15,2
H2_15,M,True,4-2-3-1,4,29,447.49,6.518,7.68,0,0,0,0,0,59,19,3
H1_15,A,True,4-2-3-1,1,7,97.81,6.615,7.68,0,0,0,0,0,14,1,0
H1_30,A,True,4-2-3-1,1,15,172.04,6.392,7.68,0,0,0,0,0,29,4,0
H1_45,A,True,4-2-3-1,2,21,256.71,6.543,8.68,0,0,0,0,0,44,8,1
H2_15,A,True,4-2-3-1,4,29,369.04,6.536,8.68,0,0,0,0,0,59,9,1
H2_30,A,True,4-2-3-1,4,31,384.08,6.51,8.68,0,0,0,0,0,74,12,2
H1_15,M,True,4-2-3-1,2,9,136.39,6.715,8.72,0,0,0,0,0,14,0,0
H1_30,M,True,4-2-3-1,3,15,234.73,6.648,8.72,0,0,0,0,0,29,2,0
H1_45,M,True,4-2-3-1,4,19,271.25,6.633,8.72,0,0,0,0,0,44,8,0
H1_15,D,True,4-2-3-1,2,6,122.91,7.054,7.89,0,0,0,0,0,14,2,1
H1_30,D,True,4-2-3-1,2,8,148.48,6.94,7.89,0,0,0,0,0,29,6,3
H1_45,D,True,4-2-3-1,4,18,316.76,6.693,7.89,0,0,0,0,0,44,10,5
H1_15,G,True,4-2-3-1,0,0,0.0,0.0,0.0,0,0,0,0,0,14,2,0
H1_30,G,True,4-2-3-1,0,0,0.0,0.0,0.0,0,0,0,0,0,29,4,0
H1_45,G,True,4-2-3-1,0,0,0.0,0.0,0.0,0,0,0,0,0,44,6,1
H2_15,G,True,4-2-3-1,0,0,0.0,0.0,0.0,0,0,0,0,0,59,0,0
H2_30,G,True,4-2-3-1,0,0,0.0,0.0,0.0,0,0,0,0,0,74,0,0
H1_15,D,True,4-2-3-1,4,4,121.42,7.391,9.23,0,0,0,0,0,14,5,3
H1_30,D,True,4-2-3-1,6,11,220.3,7.098,9.23,0,0,0,0,0,29,7,5
H1_45,D,True,4-2-3-1,7,17,334.08,6.929,9.23,0,0,0,0,0,44,8,7
H2_15,D,True,4-2-3-1,11,26,490.7,6.977,9.23,0,0,0,0,0,59,10,8
H2_30,D,True,4-2-3-1,13,30,558.64,6.976,9.23,0,0,0,0,0,74,11,9
H2_15,M,True,4-2-3-1,3,13,197.98,6.582,7.56,0,0,0,0,0,14,1,1
H2_30,M,True,4-2-3-1,5,22,320.29,6.661,7.81,0,0,0,0,0,29,5,3
H2_30,A,True,4-2-3-1,3,12,195.41,6.673,7.86,1,0,1,1,0,15,4,1
H1_15,M,True,4-2-3-1,2,11,207.78,6.669,7.95,0,0,0,0,0,14,2,0
H1_30,M,True,4-2-3-1,3,20,356.32,6.612,7.95,0,0,0,0,0,29,5,2
H1_45,M,True,4-2-3-1,5,33,564.51,6.576,8.05,0,0,0,0,0,44,8,2
H2_15,M,True,4-2-3-1,7,42,715.09,6.606,8.05,0,0,0,0,0,59,11,2
H2_30,M,True,4-2-3-1,11,49,854.53,6.69,8.14,0,0,0,0,0,74,13,2
H1_15,M,True,4-2-3-1,3,9,147.88,6.933,8.49,0,0,0,0,0,14,3,1
H1_30,M,True,4-2-3-1,4,18,274.12,6.741,8.49,0,0,0,0,0,29,4,1
H1_45,M,True,4-2-3-1,8,22,366.34,6.81,8.49,0,0,0,0,0,44,9,1
H2_15,M,True,4-2-3-1,0,6,83.01,6.215,6.71,0,0,0,0,0,14,6,1
H2_30,M,True,4-2-3-1,0,14,206.15,6.309,6.82,0,0,0,0,0,29,8,2
H1_15,G,False,4-3-3,0,0,0.0,0.0,0.0,0,0,0,0,0,14,0,1
H1_30,G,False,4-3-3,0,2,16.9,7.5,8.14,0,0,0,0,0,29,4,2
H1_45,G,False,4-3-3,0,2,16.9,7.5,8.14,0,0,0,0,0,44,5,5
H2_15,G,False,4-3-3,0,2,16.9,7.5,8.14,0,0,0,0,0,59,6,6
H2_30,G,False,4-3-3,0,3,22.26,7.23,8.14,0,0,0,0,0,74,9,7
H1_15,D,False,4-3-3,2,5,76.91,7.099,7.93,0,0,0,0,0,14,8,4
H1_30,D,False,4-3-3,2,9,125.15,6.697,7.93,0,0,0,0,0,29,15,4
H1_45,D,False,4-3-3,2,12,175.43,6.674,7.93,0,0,0,0,0,44,21,6
H2_15,D,False,4-3-3,3,16,264.29,6.673,7.93,0,0,0,0,0,59,22,8
H2_30,D,False,4-3-3,4,22,327.74,6.623,7.93,0,0,0,0,0,74,27,8
H1_15,D,False,4-3-3,2,7,94.7,6.662,7.66,1,1,1,1,0,14,8,7
H1_30,D,False,4-3-3,2,12,161.46,6.584,7.66,1,1,1,1,0,29,18,7
H1_45,D,False,4-3-3,4,21,289.23,6.624,8.6,1,1,1,1,0,44,19,8
H2_15,D,False,4-3-3,5,28,362.93,6.576,8.6,1,1,1,1,0,59,25,10
H2_30,D,False,4-3-3,7,34,440.95,6.651,8.6,1,1,1,1,0,74,35,11
H1_15,D,False,4-3-3,5,11,239.06,7.061,9.06,0,0,0,0,0,14,4,0
H1_30,D,False,4-3-3,7,16,328.54,7.023,9.06,0,0,0,0,0,29,9,1
H1_45,D,False,4-3-3,9,25,476.57,6.935,9.06,0,0,0,0,0,44,10,7
H2_15,D,False,4-3-3,14,33,670.16,7.005,9.06,0,0,0,0,0,59,15,7
H2_30,D,False,4-3-3,19,40,840.47,7.049,9.06,0,0,0,0,0,74,20,9
